product_id	comment_id	comment	sentiment	sentiment_category
1	28	ürün   kullanışlı   kullanmıştım   bittiği   aldım   airfryerın   haznesi   biraz   temiz   kalıyor   pişirme   süresini   etkilemiyor   bence   yağlı   kağıt   değil   bunlar   lt'lik   kullanıyorum   satıcıya   yuvarlak   göndermeyin   notu   ilettiğim   halde   yuvarlak   kesim   göndermiş   paket   çok   kötüydü   kağıtları   kırışık   halde   neyseki   yırtılan   olmamış   derinliği   gitmiş   dümdüz   olarak   geldi   satıcıdan   almanızı   tavsiye   etmiyorum	0.9773809523809524	1
1	29	merhabalar   rengi   krem   rengi   geldi   pek   yağlı   kağıtlar   değil   ince   40   tiye   aldım   fiyat   performans   ürünü   uyguna   alabılırdım   kargoyalama   zamanında   yapıldı   be   güzeldi	0.2718253968253968	1
1	30	tamanlamiyla   fiyasko   bildiğimiz   ince   fırın   kağıdı   resimle   alakasiyok   kare   sipariş   ettim   oval   göndermiş   satıcı	0.1111111111111111	1
1	31	umduğum   çıkmadı   gazete   kağıdı	0.0	0
1	32	kullanmış   olduğum   bir   fay   uygun   görseldeki   geldi   sadece   biraz   ezilmiş   elimle   düzeltince   sorun   olmadı	-1.0	0
1	33	korunaklı   gelmediği   bükülmüş   dışında   kullanışlı	0.25	1
1	34	ürün   kargodan   yamulmuş   şekilde   geldi   kenarları   uzun   bekliyordum   iş   görür	0.0	0
1	35	kağıtlar   güzel   görselde   kare   şeklinde   olduğu   almıştım   yuvarlak   geldi   değiştirmek   uğraşmayacağım	0.4545454545454545	1
1	36	yorumlara   bakmadan   aldım   ayni   firma   diğer   musterilerede   yuvarlak   gondermis   şoseler   acil   kalıyor	0.0	0
1	37	ürün   kargodan   yamulmuş   şekilde   geldi   kenarları   uzun   bekliyordum   iş   görür	0.0	0
1	38	rengi   beyaz   geldi   denemedim	0.0	0
1	39	kullanmadım	0.0	0
1	40	philips   airfryer   aldım   küçük   geldi   birdahaki   sefere   büyük   kagirini   alacağım	0.0	0
1	41	çok   ince   tek   kullanımlık   idare   ediyor	0.1111111111111111	1
1	42	kenar   yüksekliği   fazla   olmalı   pişirme   süresini   uzatıyor   makine   kirlenmiyor	0.0	0
1	43	biraz   ezilmiş   geldi   ürün   güzel   iş   görür	-0.2954545454545455	0
1	44	kare   istedim   yuvarlak   geldi   iade   uğraşmadım	-0.125	0
1	45	biraz   ince   çift   kullandık	0.1111111111111111	1
1	46	xxlicin   küçük	0.0	0
1	47	pek   resimdeki   açıklamadaki   değil   ürün   düz   geldi   elimle   kutu   şekli   verdim	0.125	1
1	48	fiyatı   uygun   aldım   orta   kalite   idare   eder   patatesler   yapışıyor   genelde	1.0	1
1	49	ürün   kalite   olarak   iyi   philips   airfryer   küçük   geldi   kenarlarını   düz   hale   getirince   sepetin   zeminini   kapattı	1.1111111111111112	1
1	50	gelen   ürün   resimlerdeki   kare   değil   yuvarlaktı   kalitesi   iyi   görünüyor	0.6111111111111112	1
1	51	kare   aldım   alakasız   yuvarlak   geldi   xiaomi   3.5   litre   içine   şekil   oldu   iş   görür   iade   etmedim	-0.125	0
1	52	kargo   hill'iydi   kare   seklindeydi   beyaz   gonderilmis	0.0	0
1	53	yorumları   okumadan   almayın   okumadan   aldık   maalesef   :)   ürün   özellikleri   kare   mi   yuvarlak   belirtilmemiş   resimlere   bakarak   alırsanız   satıcıdan   kez   son   kez   almış   olursunuz   kare   aldık   yuvarlak   çıktı   satın   alan   kullanıcının   ifade   ettiği   kargo   iade   süreci   boş   vakti   olan   denenebilir	-1.325	0
1	54	yağlı   kağıtlara   göre   pişirilen   ürün   üstüne   çok   yapışıyor   kağıt   yırtılıyor   fiyatına   göre   idare   edilebilir	0.0357142857142857	1
1	55	philips   xx   modelinin   içine   tam   oturuyor   kirletmemesi   güzel   patates   tavuk   ürünlerde   içerideki   hava   sirkülasyonunu   kestiği   çok   güzel   pişirmiyor   bence   yüzden   çok   beğenmedim	1.2245670995670994	1
1	56	pişirme   kağıdının   fırın   kağıtları   yapışmaz   olması   lazım   normalde   tavuk   pişirdiğim   zaman   performansını   beğenmedim	0.0	0
1	57	çok   iyi   çok   kötü   yemekler   kağıda   yapışıyor   sebeple   ortalama   puan   verdim	-0.2888888888888888	0
1	58	kahverengi   yazıyor   beyaz   geldi   resimdekiyle   alakası   yok	-0.2142857142857142	0
1	59	ürün   xx   airfryerlara   ufak   oluyor   ayrıca   nedense   pişirdiklerim   yapışıyor   pişirmede   etkisi   yok   konuda   iyi	0.3343253968253969	1
1	60	kare   sipariş   verdim   yuvarlak   geldi   geldiğinde   yamulmuştu	0.0	0
1	61	çok   zayıf   kağıt   hemen   yırtıldığı   koruyuculuğu   az   alınabilir	-0.5555555555555556	0
1	62	herşey   yapışıyor   ustunç	0.0	0
1	63	ürün   çok   ince   pişirirken   kenarları   toplaniyo	0.1111111111111111	1
1	64	tamam   airfry   pislenmiyor   kağıda   yapışıyor   herşey   yapışmaz   almıştım	0.1666666666666666	1
1	65	yanlış   gelmişti	-0.4375	0
1	66	kahve   yazmasına   beyaz   olan   geldi	0.0	0
1	67	kahverengi   sipariş   verilip   beyaz   gelmesi   şoku   denemedim   satıcıdan   almam	0.0	0
1	68	tavsiye   etmiyorum   pişirme   kağıdı   yapışmaz   biliyorum   üründe   pişirsek   yapışıyor	0.125	1
1	69	i̇çinde   yemek   pişerken   büzüşüp   yumak   kalıyor	-0.3235294117647059	0
1	70	aldığım   en   kötü   yağlı   kayıt   pişirmek   koyduğunuz   ürünler   yapışıyor   tavsiye   etmiyorum	-0.9615079365079366	0
1	71	gelen   ürünle   görseldeki   ürünün   alakası   yok   keşke   elinizde   olan   ürünün   görselini   koysanız   dümdüz   geldi   kenarları   kısa   hiçbir   anlamı   kalmadı	-0.2976190476190475	0
1	72	kare   değil   yuvarlak   geldi   kargo   paketinde   koruması   olmadığı   üstteki   2-3   tanesi   içeri   doğru   katlanmış   deforme   geldi   dışında   sorun   yok	-1.2142857142857142	0
1	73	görseldeki   ürün   değil   kare   olandan   istedim   yuvarlak   gönderilmiş   özensiz   paketleme   beğenmedim	-0.125	0
1	74	kağıt   koyduğum   zamanlar   düzgün   pişmiyor   pişirme   süresi   uzuyor   kağıda   çok   yapışıyor   alt   kısmında   pişmiyor   kesinlikle   almam	0.15	1
1	75	çok   ince   yağlı   kağıt   vs   değil   en   küçük   boy   airfy   oldu   büyüklere   olmaz   sanırım   beyaz   incecik   bu   kağıt   beğenmedim	0.0218253968253968	1
1	76	beyaz   geldi   yapışıyor   tek   parça   tavuk   yapıştı   yağlı   olduğu   halde   kazıdık   resmen	-0.0714285714285714	0
1	77	yapıştırıyor	0.0	0
1	78	eşim   beğenmedi   yapıştığını   söyledi	0.0	0
1	79	beğenmedim   çok   adi   malı   beğenmedim	-0.75	0
1	80	fotoğrafta   gösterilen   ürünü   göndermedikleri   2   puan   veriyorum	0.0	0
1	81	pişirdiğim   malzemeler   yapışıyor   memnun   kalmadım	0.0	0
1	82	kare   aldım   yuvarlak   gönderdiler	0.0	0
1	83	paketleme   öznesizdi   kağıtlar   dümdüz   geldi	-0.0833333333333333	0
1	84	tam   3.5   uygun   yağ   geçiyor	0.6583333333333332	1
1	85	kare   istedim   yuvarlak   göndermişler	0.0	0
1	86	görseldeki   ürün   kare   16,5   bm   özellikle   sipariş   ettim   aırfryer   tam   uyumlu   olduğu   satıcı   maalesef   21cm   yuvarlak   olandan   göndermiş   satıcıya   yanlış   ürün   gönderilmiş   yazdım   cevabı   şaka   bilerek   gönderiyoruz   aırfryer   uyumlu   kek   kalıplarında   kullanabilirsiniz   iade   uğraşmak   istemediğim   çöpe   attım	-1.1666666666666667	0
1	87	i̇lk   defa   ürüne   yorum   yapıyorum   ürün   yuvarlak   i̇kiye   katlayıp   ezik   şekilde   yollamışsınız   ilk   defa   gördüm   fonograftakiyle   alakası   yok	-0.2142857142857142	0
1	88	iyi   değil   görseldeki   karede   değil   yuvarlak   düz   içi   çukurda   değil   olmasına   mümkün   değil   airfrter   çok   küçük   resmen   ikiye   katlayıp   göndermişler   boşuna   almayın   pişman   olursunuz	-0.8888888888888888	0
1	89	siparişim   kare   olduğu   halde   gelen   ürün   yuvarlak   sahici   firma   hata   yapıyor   anlamıyorum   kesinlikle   tavsiye   etmiyorum   almayın	0.2083333333333334	1
1	90	görseldeki   mart   i̇ran   i̇le   gelen   yuvarlak   ürün   oluyor   en   kötüsü   bugün   kullanmak   i̇çi̇n   açtiğimda   ürün   kali̇teli̇   reel   en   kötüsü   i̇se   50   i̇lk   olan   ürün   i̇nce   geli̇nce   bayram   25   adet   çikti   50   adet   ürün   di̇ye   25   adetli̇k   ürün   göndermi̇şler   şi̇mdi̇   beni̇m   param   olacak   50   i̇lk   deyi̇p   50li̇k   parasi   alip   35   göndermi̇şsi̇ni̇z   hepsi̇burada   paranin   i̇adesi̇ni̇   tarafima   yapmami   di̇ye   düşünüyorum	0.4166666666666666	1
1	91	kahverengi   beyaz   geldi   başka   satıcıdan   aldığımda   aynı   sorunu   yaşamıştım   beyaz   kağıtlara   yağlı   yağsız   yiyecekler   yapışıyor   kullanımı   çok   zor   iade   edeceğim	-0.7351190476190477	0
1	92	yağlanmazsa   yapışıyor   yağlayacaksak   yağlı   kağıt   kullanalımki   olumlu   yorum   yapanlar   başka   marka   kullanmamış   herhalde	0.2857142857142857	1
1	93	görseldeki   ürün   gelmedi   beyaz   renk   göndermişler   oldukça   ince   görünüyor   bakalım   200   ısıya   dayanacak	0.1111111111111111	1
1	94	gerkcekteb   kare   sekilde   geldi   çok   ince   komple   yazlamama   rağmen   yapisiyor   ayıklayana   hiç   kullanmamsa   donuyor   pek   faydalı   bur   urun   değil	0.4236111111111111	1
1	95	beyaz   kağıt   göndermişler   malzeme   kalitesi   çok   kötü   kalın   ayrıca   yerlerden   düzgün   kesilmediği   birbirine   yapışık   para   vermeye   değmez	-0.75	0
2	0	ürün   kalitesi   bilinen   ürün   Hepsiburada'da   gönül   koydum   fiyat   aldıktan   saatler   tekrar   düştü   Hepsiburada'ydı   anlamda   yadırgadım   pil   alınca   haliyle   15   liraya   yakın   fiyat   farkı   az   değil   bari   düşürüyorsun   fiyatı   içine   tane   hediye   pil   koy   gönül   al   Hepsiburada   teslim   almayıp   aynı   siparişi   tekrar   vererek   fazla   yorabilirdim   farkımız   insani   bakıyoruz   olaya   kenara   yazdık   nasılsa   pil   alacağız	-0.2916666666666666	0
2	1	kısa   sürede   geldi   2032   son   kullanım	-0.125	0
2	2	perfect   packing   eden   kent   his   boş   zor   sendin   documenta   now   home   o   the   product   i̇tü   veri   perfect   think   empire   kate   is   show   in   photos   03-2033   hopefully   it'li   be   food	-0.9083333333333332	0
2	3	ürün   görsellerdeki   şekilde   açıklamaya   pek   gerek   yok   duracell'i   klasik   performansı   göre   olur	-0.0892857142857141	0
2	4	sorunsuz   hepsijet   zamanında   ulaştı   sadece   kutunun   içine   konmuştu   son   kullanım   tarihi   2033.   eğer   kullanımda   sıkıntı   çıkmazsa   yolunda	-0.75	0
2	5	uygun   fiyat   marka   kalitesi   ortada   duracell'i   teşekkürler   hızlı   teslimat   jet   kargo   firmasına	0.45	1
2	6	kesinlikle   tam   fiyat   performans   ürünü   sürekli   olarak   duracell   kullanıyorum	0.2083333333333333	1
2	7	kutulu   sarılmış   bu   şekilde   geldi	0.0	0
2	8	satıcıya   çok   teşekkür   ederim   pillerin   son   kullanma   tarihi   inanılır   değil   2033   neredeyse   10   sene	0.875	1
2	9	senelik   stoğumu   yaptım   diş   fırçaları   çocukların   oyuncakları   çok   yerde   kullandığımız   pil   boşa   gitmiyor   pillerin   boşta   durduğu   zamanlarda   senelik   %6   güç   kaybı   olduğu   unutulmamalı   aşırı   derecede   stok   yapmak   zarar   ettirebilir   bilginize	-1.1660714285714284	0
2	10	eksik   ürün   kötü   paketlenmiş   çok   geç   kargo	-1.025	0
2	11	eksik   ürün   kötü   paketleme	-1.025	0
2	12	i̇ki   kez   yanlış   ürün   gönderildi   para   iade   edildi   neyin   değerini   istiyorsunuz   merak   ediyorum   yenisini   almak   para   isteniyor	-0.9517857142857142	0
2	13	ambalaj   tamamen   parçalanmış   olarak   elime   ulaştı   kullanılıp   geri   konmuş   olabilir   kumandaya   taktım   çiftini   bakalım   süre   gidecek	-0.1590909090909091	0
2	14	ürünü   indirimde   aldım   indirim   süresi   bittikten   fiyatı   düştü	0.25	1
2	15	ürünün   içi   çabuk   bitiyor	0.0	0
2	16	hemen   bitiyor	0.0	0
2	17	tarihi   geçmiş   ürün   gönderiyorlar   mayın	-0.05	0
2	18	paket   yırtık   piller   kargo   poşetine   dağılmış   olarak   geldi	-0.3	0
2	19	gece   11   kargo   gelir	0.0	0
2	20	ürünler   sıkıntısız   hasarsız   elime   ulaştı   tarihleri   çok   iyi	0.8611111111111112	1
2	21	uzun   ömürlü   parasının   hakkını   sonuna   hak   eden   ürün   tesekkurler   duracell	0.025	1
2	22	son   kullanma   tarihi   2033   gayet   iyi	0.4861111111111111	1
2	23	hızlı   kargo   yeni   tarihli   ürün   teşekkürler	-0.05	0
2	24	pillerin   son   kullanma   tarihi   mart   2032.   üretim   tarihleri   ağustos   2022.   önünde   15   kata   uzun   ömürlü   olduğu   yazıyor   sıradan   çinko   karbon   pillere   göre   kutusu   yırtık   yıpranmış   geldi   sorun   yok	-1.3892857142857142	0
2	25	yıllardır   kullanıyorum   pil   kategorisinde   en   iyilerden	0.0	0
2	26	son   kullanım   tarihi   2031.   fiyata   marka   çok   çok   iyi	0.4861111111111111	1
2	27	piller   2022’nin   acı   ayı   satıcı   çok   hızlı   kargoları   duracell’de   bilindiği   kalite	-0.1214285714285714	0
2	28	dün   sipariş   verdim   24   saat   olmadan   teslimat   sağlandı   teşekkür   ederim	1.0	1
2	29	ürün   belirtilenden   farklı   geldi   basic   modeli   olmalı   simply   modeli   geldi   i̇yimi   kötümü   bilemiyorum   görseli   ekliyecem   dışında   paketleme   iyi   kargoda   zamanındaydı	0.6111111111111112	1
2	30	ürün   kalitesinden   şüphem   yok   paketleme   çok   kötüydü   kutu   koruyucu   birşeye   sarılması   gerekiyor	-0.2142857142857142	0
2	31	ürün   başarılı   ab   üretimi	1.0	1
2	32	güzel   teşekkürler	0.4545454545454545	1
2	33	eski   duracell'i   pil   kalitesini   göremedim   saat   piller   çok   çabuk   bitiyor	-0.1666666666666666	0
2	34	duri'sel   markasına   güveniyorum   bence   aynı   kategorideki   pillerin   en   iyisi   taklitlerinden   çekindiğim   buralanın   kendisi   tarafından   satıldığı   aldım   aldığım   zamanda   fiyat   performans   çok   iyiydi	0.0	0
2	35	sorunsuz   teslim   aldım   tane   pil   biraz   ezilmişti   yapacak   yok	-0.2142857142857142	0
2	36	pillerde   herhangi   sıkıntı   yok   kutusu   açıktı   sebebini   bilmiyoruz   ilk   defa   başımıza   geldi   kargo   açılmıştı	-0.8392857142857142	0
2	37	ürünler   10   olarak   3   parça   olarak   geldi   biraz   özensiz   paketlenmiş   çok   hızlı   ulaştı	-0.2821428571428571	0
2	38	umarım   çok   beklemiş   ömrünü   tamamlamış   ürün   değildir   markası   aldık	0.0	0
2	39	fiyatta   gayet   iyi   kargo   firması   fiyasko	0.6111111111111112	1
2	40	pillerde   herhangi   sıkıntı   yok   kutusu   açıktı   sebebini   bilmiyoruz   ilk   defa   başımıza   geldi   kargo   açılmıştı	-0.8392857142857142	0
2	41	deliver   has   lenger   tan   world   hava   thought   but   batteries   great	0.4571428571428571	1
2	42	kargolanma   biraz   özen   gösterilirse   daha   iyi   olur	0.6111111111111112	1
2	43	i̇çindeki   paket   köşesinden   yırtılmış   2   tane   kalem   pil   çıkarılmış	-0.625	0
2	44	iade   ettim   paketleme   gayet   iyi	0.4861111111111111	1
2	45	hızlı   teslimat	-0.05	0
2	46	fiyatı   uygun	0.5	1
2	47	fiyat   avantajlı   paket	0.0	0
2	48	fiyat   performans	0.0	0
2	49	klasik   olanından   aldım   simply   olanından   yolladılar   paketlemesi   güzeldi	0.0	0
2	50	normal   standart   pil   kalitesinde   fiyatı   uygun   aldım   en   az   dayanıklı   olan   pil	1.25	1
2	51	ürün   orijinal   paketinde   değildi   4   +4   +2   şeklinde   ayrı   ayrı   orijinal   paketten   kesilerek   gönderildi   söz   konusu   pillerin   korunmasını   bozar   piller   bozulmuş   olabilir   son   derece   özensiz   ürün   görseldeki   ilgisi   yok	-0.3892857142857142	0
2	52	paketi   yırtık   geldi   şahsen   güven   vermedi	-0.3	0
2	53	piller   dağılmış   şekilde   geldi   ayrıca   kutusu   zarar   görmüştü   pilleri   streçe   sarabilirsiniz   durur   en   azından	-1.0	0
2	54	paket   hızla   geldi   fiyatı   uygun   paketleme   gayet   özensiz   piller   dökülmüş   pakete	0.375	1
2	55	fotoğraf   makinesi   unuttum   akma   yapmış   makine   mahvoldu	-0.5	0
2	56	bayat   eski   pil   kalemde   ince   pilde   iki   boş   calistirmiyor   hiç   seyi	-1.0055555555555555	0
2	57	beklediğim   geldi   teşekkürler	0.0	0
2	58	ürün   sanırım   seri   sonu   ürün   kalitesiz	-0.25	0
2	59	ürün   görseldekinden   farklı   geldi   umarım   tarihlerinde   sıkıntı   yoktur	-0.625	0
2	60	ürün   resimde   görülenle   çıkmadı   resimde   duracell'i   basit   kalem   pil   yazıyor   gelen   duracell'i   simply'i	0.1	1
2	61	ürün   zaman   kullandığım   ürün   kalitesi   tartışılmaz   paketlemesi   iyi   yapılmadığından   iki   adet   pil   ambalajından   ayrılmış   ezik   olarak   elime   ulaştı	0.6111111111111112	1
2	62	fiyat   kesinlikle   avantajlı   değil   marketler   ortalama   fiyatlara   bulabiliyorsunuz	0.0	0
2	63	çok   iyi   değil   normal   pillerden   farkı   yok	0.3968253968253969	1
2	64	fotoğraf   makinesi   aldım   nedense   iki   kullanımdan   pil   yetersiz   dedi   ilk   defa   duracell'i   pilde   yaşadım	-0.3125	0
2	65	ürün   adedi   eksik   teslim   edildi   ayrıca   pillerin   konulduğu   karton   yırtılmıştı	-0.125	0
2	66	görselden   farklı   pil   geldi	0.0	0
2	67	tesekurler	0.0	0
2	68	duracell   in   ucuz   modeli	0.125	1
2	69	üzülerek   utanarak   ürün   resi̇mde   görülen   10   lu   düzenek   gelmedi̇   son   kullanma   tari̇hi̇   03/31   sorun   yok   hizli   tesli̇mat   sorun   yok   yil   test   yaptim   sorun   yok   utanarak   satici   olsam   yada   fi̇rma   yatkilisi   olsam   gönül   almak   adina   oradan   koparilip   alinan   2   adet   pi̇li̇   kiskanmam   tam   ters   müşteri̇   kazanmak   adina   extra   jest   sunardim   2   yildizi   yüzden   verdi̇m   inşallah   uzun   omurludur   bilemem   oğlumun   oyuncağı   aldım	-2.627380952380952	0
2	70	önceden   aldığım   pillerin   ömrü   gerçekten   çok   uzun   zaman   gidiyordu   son   zamanlarda   piller   dayanmıyor   ilk   piller   aynı   performansı   veriyor   anlamıyorum	-0.125	0
2	71	güzel   paketlenmediği   piller   kutularından   çıkmış   dağınık   olarak   geldi	0.2045454545454544	1
2	72	ürün   kutusu   poşeti   yırtılmış   şekilde   geldi	-0.625	0
2	73	duracell   ürün   verimsiz   olmamalı   şaşırdım   kötü   maalesef	-2.4	0
2	74	ürün   fotoğraflardan   anlaşılacağı   yıpranmış   olarak   geldi   iade   edilen   ürün   i̇lk   kargo   kaynaklı   düşündüm   iyice   bakınca   açılmış   ürün   olduğunu   gördüm   tanesi   olsa   diyeceğim   hadi   olabilir   iki   üründe   kağıtları   yırtılmış   geldi   i̇nşallah   kullanılmış   ürün   değildir	-0.625	0
2	75	piller   boş   denecek   az	-0.575	0
2	76	urun   fotoğraftaki   gelmedi   2   tane   4   bu   pil   kutusuna   1   er   adet   kalem   pil   bantlanmis   sekildeydi   profesyonel   denildi	0.2083333333333333	1
2	77	kağıdı   parça   parça   dağılmış   vaziyette   geldi   i̇nş   piller   sahte   değildir   denedikten   tekrar   yazacağım	-0.5892857142857142	0
2	78	piller   darmadağınık   ambalajın   bütünlüğü   bozulmuş   olarak   geldi	0.0	0
2	79	orjinal   ürün   sorun   yok   ayni   satıcıdan   yanlış   adrese   sipariş   vermişim   iptal   edemediğim   ürün   almam	-1.6517857142857142	0
2	80	klasik   duracell'i   bekliyordum   simply'i   geldi	0.0	0
2	81	orjinal   olduğundan   emin   olamadım   site   görünen   ürün   gelmedi   farklı   paketlemesi	0.1875	1
2	82	ürünü   aldım   orjinal   çok   çabuk   bitti   anlamadım	0.0	0
2	83	bunların   tarihi   muhtemelen   geçmiş   normal   duri'selin   yarı   ömrü   bilginize	-0.05	0
2	84	dayanaksız	0.0	0
2	85	10   bu   2   paket   aldım   3   adet   eksik   geldi	-0.125	0
2	86	pilin   paketi   açık   geldi   kullanılıp   kullanılmadığı   belli   değil   kullanmam   gerektiği   iade   etmedim	0.03125	1
2	87	ürün   paketi   açık   şekilde   geldi   umarım   orijinal   üründür   i̇ndirimde   çok   uygun   aldığım   iadeyle   uğraşmak   istemedim	0.65625	1
2	88	akvaryum   temizleme   aparatı   ın   pervane   sini   i̇lginç   şekilde   düşük   kuvvette   çeviriyor   ucuz   marka   pil   çok   kuvvetli	0.6428571428571429	1
2	89	aldığım   pilleri   kullanma   ihtiyacı   duydum   sıfır   ince   pilleri   taktığımda   düşük   polis   uyarısı   alınca   ölçmeye   karar   verdim   pillerin   tamamen   birik   birisine   yarım   çıktı   sıfır   pilde   yemde   kaliteli   marka   olarak   aldığım   piller   çıkabilir   bence   satıcı   alakalı   durum   çok   beklemiş   pilleri   kampanya   yapıp   ucuza   satıyorlar   pillerden   şüphelenmeye   başladım   boş   yarım   dolu   pilleri   görmeniz   açısından   fotoğraflarını   çekip   ekledim   satın   alırken   dikkatli   olun   derim	0.2099206349206349	1
2	90	duracell   pil   markası   ilgili   yorum   yapmaya   gerek   yok   kalitesini   hepimiz   biliyoruz   duracell   firması   aynı   söylemek   zor   görselde   paylaştım   kartonu   paramparça   pillerin   ezik   yamuk   sağa   sola   dökülmüş   halde   teslim   aldım	-1.130952380952381	0
2	91	paketi   yırtılmış   başka   şeffaf   poşetin   içine   koyulmuş   olarak   geldi   kontrol   edemediğim   kullanılmamış   olduğunu   umut   ederek   aldım   memnun   kalmadım	-0.25	0
